ID	Name	AttributeOne	AttributeTwo	AttributeThree
13428	²Ê¡¤ËªÀä¡¤¶³Ëè¡¤±­Ñ©(Â½)	atLunarAttackPowerBase	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
13429	²Ê¡¤ËªÀä¡¤±­Ñ©¡¤¶³Ëè(Ò¼)	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13430	²Ê¡¤ËªÀä¡¤±­Ñ©¡¤¶³Ëè(·¡)	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13431	²Ê¡¤ËªÀä¡¤±­Ñ©¡¤¶³Ëè(Èþ)	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13432	²Ê¡¤ËªÀä¡¤±­Ñ©¡¤¶³Ëè(ËÁ)	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13433	²Ê¡¤ËªÀä¡¤±­Ñ©¡¤¶³Ëè(Îé)	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13434	²Ê¡¤ËªÀä¡¤±­Ñ©¡¤¶³Ëè(Â½)	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
13435	²Ê¡¤ËªÀä¡¤´ó»¯¡¤¶³Ëè(Ò¼)	atLunarAttackPowerBase	atDecriticalDamagePowerBase	atLunarOvercomeBase
13436	²Ê¡¤ËªÀä¡¤´ó»¯¡¤¶³Ëè(·¡)	atLunarAttackPowerBase	atDecriticalDamagePowerBase	atLunarOvercomeBase
13437	²Ê¡¤ËªÀä¡¤´ó»¯¡¤¶³Ëè(Èþ)	atLunarAttackPowerBase	atDecriticalDamagePowerBase	atLunarOvercomeBase
13438	²Ê¡¤ËªÀä¡¤´ó»¯¡¤¶³Ëè(ËÁ)	atLunarAttackPowerBase	atDecriticalDamagePowerBase	atLunarOvercomeBase
13439	²Ê¡¤ËªÀä¡¤´ó»¯¡¤¶³Ëè(Îé)	atLunarAttackPowerBase	atDecriticalDamagePowerBase	atLunarOvercomeBase
13440	²Ê¡¤ËªÀä¡¤´ó»¯¡¤¶³Ëè(Â½)	atLunarAttackPowerBase	atDecriticalDamagePowerBase	atLunarOvercomeBase
13441	²Ê¡¤ËªÀä¡¤´ó»¯¡¤±­Ñ©(Ò¼)	atLunarAttackPowerBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13442	²Ê¡¤ËªÀä¡¤´ó»¯¡¤±­Ñ©(·¡)	atLunarAttackPowerBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13443	²Ê¡¤ËªÀä¡¤´ó»¯¡¤±­Ñ©(Èþ)	atLunarAttackPowerBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13444	²Ê¡¤ËªÀä¡¤´ó»¯¡¤±­Ñ©(ËÁ)	atLunarAttackPowerBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13445	²Ê¡¤ËªÀä¡¤´ó»¯¡¤±­Ñ©(Îé)	atLunarAttackPowerBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13446	²Ê¡¤ËªÀä¡¤´ó»¯¡¤±­Ñ©(Â½)	atLunarAttackPowerBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13447	²Ê¡¤º×¶¥¡¤¸¯ÐÄ¡¤´©Ê¯(Ò¼)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13448	²Ê¡¤º×¶¥¡¤¸¯ÐÄ¡¤´©Ê¯(·¡)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13449	²Ê¡¤º×¶¥¡¤¸¯ÐÄ¡¤´©Ê¯(Èþ)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13450	²Ê¡¤º×¶¥¡¤¸¯ÐÄ¡¤´©Ê¯(ËÁ)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13451	²Ê¡¤º×¶¥¡¤¸¯ÐÄ¡¤´©Ê¯(Îé)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13452	²Ê¡¤º×¶¥¡¤¸¯ÐÄ¡¤´©Ê¯(Â½)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
13453	²Ê¡¤º×¶¥¡¤´©Ê¯¡¤¸¯ÐÄ(Ò¼)	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
13454	²Ê¡¤º×¶¥¡¤´©Ê¯¡¤¸¯ÐÄ(·¡)	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
13455	²Ê¡¤º×¶¥¡¤´©Ê¯¡¤¸¯ÐÄ(Èþ)	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
13456	²Ê¡¤º×¶¥¡¤´©Ê¯¡¤¸¯ÐÄ(ËÁ)	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
13457	²Ê¡¤º×¶¥¡¤´©Ê¯¡¤¸¯ÐÄ(Îé)	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
13458	²Ê¡¤º×¶¥¡¤´©Ê¯¡¤¸¯ÐÄ(Â½)	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
13459	²Ê¡¤º×¶¥¡¤´ó»¯¡¤¸¯ÐÄ(Ò¼)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13460	²Ê¡¤º×¶¥¡¤´ó»¯¡¤¸¯ÐÄ(·¡)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13461	²Ê¡¤º×¶¥¡¤´ó»¯¡¤¸¯ÐÄ(Èþ)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13462	²Ê¡¤º×¶¥¡¤´ó»¯¡¤¸¯ÐÄ(ËÁ)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13463	²Ê¡¤º×¶¥¡¤´ó»¯¡¤¸¯ÐÄ(Îé)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13464	²Ê¡¤º×¶¥¡¤´ó»¯¡¤¸¯ÐÄ(Â½)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
13465	²Ê¡¤º×¶¥¡¤´ó»¯¡¤´©Ê¯(Ò¼)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13466	²Ê¡¤º×¶¥¡¤´ó»¯¡¤´©Ê¯(·¡)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13467	²Ê¡¤º×¶¥¡¤´ó»¯¡¤´©Ê¯(Èþ)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13468	²Ê¡¤º×¶¥¡¤´ó»¯¡¤´©Ê¯(ËÁ)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13469	²Ê¡¤º×¶¥¡¤´ó»¯¡¤´©Ê¯(Îé)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13470	²Ê¡¤º×¶¥¡¤´ó»¯¡¤´©Ê¯(Â½)	atPoisonAttackPowerBase	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase
13471	²Ê¡¤¼¤Á÷¡¤ÃðÆø¡¤ÔÂ»ª(Ò¼)	atMagicAttackPowerBase	atMagicOvercome	atMagicCriticalDamagePowerBase
13472	²Ê¡¤¼¤Á÷¡¤ÃðÆø¡¤ÔÂ»ª(·¡)	atMagicAttackPowerBase	atMagicOvercome	atMagicCriticalDamagePowerBase
13473	²Ê¡¤¼¤Á÷¡¤ÃðÆø¡¤ÔÂ»ª(Èþ)	atMagicAttackPowerBase	atMagicOvercome	atMagicCriticalDamagePowerBase
13474	²Ê¡¤¼¤Á÷¡¤ÃðÆø¡¤ÔÂ»ª(ËÁ)	atMagicAttackPowerBase	atMagicOvercome	atMagicCriticalDamagePowerBase
13475	²Ê¡¤¼¤Á÷¡¤ÃðÆø¡¤ÔÂ»ª(Îé)	atMagicAttackPowerBase	atMagicOvercome	atMagicCriticalDamagePowerBase
13476	²Ê¡¤¼¤Á÷¡¤ÃðÆø¡¤ÔÂ»ª(Â½)	atMagicAttackPowerBase	atMagicOvercome	atMagicCriticalDamagePowerBase
13477	²Ê¡¤¼¤Á÷¡¤ÔÂ»ª¡¤ÃðÆø(Ò¼)	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase	atMagicOvercome
13478	²Ê¡¤¼¤Á÷¡¤ÔÂ»ª¡¤ÃðÆø(·¡)	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase	atMagicOvercome
13479	²Ê¡¤¼¤Á÷¡¤ÔÂ»ª¡¤ÃðÆø(Èþ)	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase	atMagicOvercome
13480	²Ê¡¤¼¤Á÷¡¤ÔÂ»ª¡¤ÃðÆø(ËÁ)	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase	atMagicOvercome
13481	²Ê¡¤¼¤Á÷¡¤ÔÂ»ª¡¤ÃðÆø(Îé)	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase	atMagicOvercome
13482	²Ê¡¤¼¤Á÷¡¤ÔÂ»ª¡¤ÃðÆø(Â½)	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase	atMagicOvercome
13483	²Ê¡¤¼¤Á÷¡¤´ó»¯¡¤ÃðÆø(Ò¼)	atMagicAttackPowerBase	atDecriticalDamagePowerBase	atMagicOvercome
13484	²Ê¡¤¼¤Á÷¡¤´ó»¯¡¤ÃðÆø(·¡)	atMagicAttackPowerBase	atDecriticalDamagePowerBase	atMagicOvercome
13485	²Ê¡¤¼¤Á÷¡¤´ó»¯¡¤ÃðÆø(Èþ)	atMagicAttackPowerBase	atDecriticalDamagePowerBase	atMagicOvercome
13486	²Ê¡¤¼¤Á÷¡¤´ó»¯¡¤ÃðÆø(ËÁ)	atMagicAttackPowerBase	atDecriticalDamagePowerBase	atMagicOvercome
13487	²Ê¡¤¼¤Á÷¡¤´ó»¯¡¤ÃðÆø(Îé)	atMagicAttackPowerBase	atDecriticalDamagePowerBase	atMagicOvercome
13488	²Ê¡¤¼¤Á÷¡¤´ó»¯¡¤ÃðÆø(Â½)	atMagicAttackPowerBase	atDecriticalDamagePowerBase	atMagicOvercome
13489	²Ê¡¤¼¤Á÷¡¤´ó»¯¡¤ÔÂ»ª(Ò¼)	atMagicAttackPowerBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
13490	²Ê¡¤¼¤Á÷¡¤´ó»¯¡¤ÔÂ»ª(·¡)	atMagicAttackPowerBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
13491	²Ê¡¤¼¤Á÷¡¤´ó»¯¡¤ÔÂ»ª(Èþ)	atMagicAttackPowerBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
13492	²Ê¡¤¼¤Á÷¡¤´ó»¯¡¤ÔÂ»ª(ËÁ)	atMagicAttackPowerBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
13493	²Ê¡¤¼¤Á÷¡¤´ó»¯¡¤ÔÂ»ª(Îé)	atMagicAttackPowerBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
13494	²Ê¡¤¼¤Á÷¡¤´ó»¯¡¤ÔÂ»ª(Â½)	atMagicAttackPowerBase	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
13495	²Ê¡¤ÈÕÑ×¡¤ÁÒÑô¡¤Ô¡»ð(Ò¼)	atSolarOvercomeBase	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
13496	²Ê¡¤ÈÕÑ×¡¤ÁÒÑô¡¤Ô¡»ð(·¡)	atSolarOvercomeBase	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
13497	²Ê¡¤ÈÕÑ×¡¤ÁÒÑô¡¤Ô¡»ð(Èþ)	atSolarOvercomeBase	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
13498	²Ê¡¤ÈÕÑ×¡¤ÁÒÑô¡¤Ô¡»ð(ËÁ)	atSolarOvercomeBase	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
13499	²Ê¡¤ÈÕÑ×¡¤ÁÒÑô¡¤Ô¡»ð(Îé)	atSolarOvercomeBase	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
13500	²Ê¡¤ÈÕÑ×¡¤ÁÒÑô¡¤Ô¡»ð(Â½)	atSolarOvercomeBase	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
13501	²Ê¡¤ÈÕÑ×¡¤Ô¡»ð¡¤ÁÒÑô(Ò¼)	atSolarOvercomeBase	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
13502	²Ê¡¤ÈÕÑ×¡¤Ô¡»ð¡¤ÁÒÑô(·¡)	atSolarOvercomeBase	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
13503	²Ê¡¤ÈÕÑ×¡¤Ô¡»ð¡¤ÁÒÑô(Èþ)	atSolarOvercomeBase	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
13504	²Ê¡¤ÈÕÑ×¡¤Ô¡»ð¡¤ÁÒÑô(ËÁ)	atSolarOvercomeBase	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
13505	²Ê¡¤ÈÕÑ×¡¤Ô¡»ð¡¤ÁÒÑô(Îé)	atSolarOvercomeBase	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
13506	²Ê¡¤ÈÕÑ×¡¤Ô¡»ð¡¤ÁÒÑô(Â½)	atSolarOvercomeBase	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
13507	²Ê¡¤ÈÕÑ×¡¤´ó»¯¡¤ÁÒÑô(Ò¼)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13508	²Ê¡¤ÈÕÑ×¡¤´ó»¯¡¤ÁÒÑô(·¡)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13509	²Ê¡¤ÈÕÑ×¡¤´ó»¯¡¤ÁÒÑô(Èþ)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13510	²Ê¡¤ÈÕÑ×¡¤´ó»¯¡¤ÁÒÑô(ËÁ)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13511	²Ê¡¤ÈÕÑ×¡¤´ó»¯¡¤ÁÒÑô(Îé)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13512	²Ê¡¤ÈÕÑ×¡¤´ó»¯¡¤ÁÒÑô(Â½)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13513	²Ê¡¤ÈÕÑ×¡¤´ó»¯¡¤Ô¡»ð(Ò¼)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13514	²Ê¡¤ÈÕÑ×¡¤´ó»¯¡¤Ô¡»ð(·¡)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13515	²Ê¡¤ÈÕÑ×¡¤´ó»¯¡¤Ô¡»ð(Èþ)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13516	²Ê¡¤ÈÕÑ×¡¤´ó»¯¡¤Ô¡»ð(ËÁ)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13517	²Ê¡¤ÈÕÑ×¡¤´ó»¯¡¤Ô¡»ð(Îé)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13518	²Ê¡¤ÈÕÑ×¡¤´ó»¯¡¤Ô¡»ð(Â½)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13519	²Ê¡¤»ìãç¡¤À×Ãù¡¤Åùö¨(Ò¼)	atNeutralOvercomeBase	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13520	²Ê¡¤»ìãç¡¤À×Ãù¡¤Åùö¨(·¡)	atNeutralOvercomeBase	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13521	²Ê¡¤»ìãç¡¤À×Ãù¡¤Åùö¨(Èþ)	atNeutralOvercomeBase	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13522	²Ê¡¤»ìãç¡¤À×Ãù¡¤Åùö¨(ËÁ)	atNeutralOvercomeBase	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13523	²Ê¡¤»ìãç¡¤À×Ãù¡¤Åùö¨(Îé)	atNeutralOvercomeBase	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13524	²Ê¡¤»ìãç¡¤À×Ãù¡¤Åùö¨(Â½)	atNeutralOvercomeBase	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
13525	²Ê¡¤»ìãç¡¤Åùö¨¡¤À×Ãù(Ò¼)	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13526	²Ê¡¤»ìãç¡¤Åùö¨¡¤À×Ãù(·¡)	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13527	²Ê¡¤»ìãç¡¤Åùö¨¡¤À×Ãù(Èþ)	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13528	²Ê¡¤»ìãç¡¤Åùö¨¡¤À×Ãù(ËÁ)	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13529	²Ê¡¤»ìãç¡¤Åùö¨¡¤À×Ãù(Îé)	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13530	²Ê¡¤»ìãç¡¤Åùö¨¡¤À×Ãù(Â½)	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
13531	²Ê¡¤»ìãç¡¤´ó»¯¡¤À×Ãù(Ò¼)	atNeutralOvercomeBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13532	²Ê¡¤»ìãç¡¤´ó»¯¡¤À×Ãù(·¡)	atNeutralOvercomeBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13533	²Ê¡¤»ìãç¡¤´ó»¯¡¤À×Ãù(Èþ)	atNeutralOvercomeBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13534	²Ê¡¤»ìãç¡¤´ó»¯¡¤À×Ãù(ËÁ)	atNeutralOvercomeBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13535	²Ê¡¤»ìãç¡¤´ó»¯¡¤À×Ãù(Îé)	atNeutralOvercomeBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13536	²Ê¡¤»ìãç¡¤´ó»¯¡¤À×Ãù(Â½)	atNeutralOvercomeBase	atDecriticalDamagePowerBase	atNeutralAttackPowerBase
13537	²Ê¡¤»ìãç¡¤´ó»¯¡¤Åùö¨(Ò¼)	atNeutralOvercomeBase	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13538	²Ê¡¤»ìãç¡¤´ó»¯¡¤Åùö¨(·¡)	atNeutralOvercomeBase	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13539	²Ê¡¤»ìãç¡¤´ó»¯¡¤Åùö¨(Èþ)	atNeutralOvercomeBase	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13540	²Ê¡¤»ìãç¡¤´ó»¯¡¤Åùö¨(ËÁ)	atNeutralOvercomeBase	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13541	²Ê¡¤»ìãç¡¤´ó»¯¡¤Åùö¨(Îé)	atNeutralOvercomeBase	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13542	²Ê¡¤»ìãç¡¤´ó»¯¡¤Åùö¨(Â½)	atNeutralOvercomeBase	atDecriticalDamagePowerBase	atNeutralCriticalDamagePowerBase
13543	²Ê¡¤¶³Ëè¡¤ËªÀä¡¤±­Ñ©(Ò¼)	atLunarOvercomeBase	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13544	²Ê¡¤¶³Ëè¡¤ËªÀä¡¤±­Ñ©(·¡)	atLunarOvercomeBase	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13545	²Ê¡¤¶³Ëè¡¤ËªÀä¡¤±­Ñ©(Èþ)	atLunarOvercomeBase	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13546	²Ê¡¤¶³Ëè¡¤ËªÀä¡¤±­Ñ©(ËÁ)	atLunarOvercomeBase	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13547	²Ê¡¤¶³Ëè¡¤ËªÀä¡¤±­Ñ©(Îé)	atLunarOvercomeBase	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13548	²Ê¡¤¶³Ëè¡¤ËªÀä¡¤±­Ñ©(Â½)	atLunarOvercomeBase	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
13549	²Ê¡¤¶³Ëè¡¤±­Ñ©¡¤ËªÀä(Ò¼)	atLunarOvercomeBase	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
13550	²Ê¡¤¶³Ëè¡¤±­Ñ©¡¤ËªÀä(·¡)	atLunarOvercomeBase	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
13551	²Ê¡¤¶³Ëè¡¤±­Ñ©¡¤ËªÀä(Èþ)	atLunarOvercomeBase	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
13552	²Ê¡¤¶³Ëè¡¤±­Ñ©¡¤ËªÀä(ËÁ)	atLunarOvercomeBase	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
13553	²Ê¡¤¶³Ëè¡¤±­Ñ©¡¤ËªÀä(Îé)	atLunarOvercomeBase	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
13554	²Ê¡¤¶³Ëè¡¤±­Ñ©¡¤ËªÀä(Â½)	atLunarOvercomeBase	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
13555	²Ê¡¤¶³Ëè¡¤´ó»¯¡¤ËªÀä(Ò¼)	atLunarOvercomeBase	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13556	²Ê¡¤¶³Ëè¡¤´ó»¯¡¤ËªÀä(·¡)	atLunarOvercomeBase	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13557	²Ê¡¤¶³Ëè¡¤´ó»¯¡¤ËªÀä(Èþ)	atLunarOvercomeBase	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13558	²Ê¡¤¶³Ëè¡¤´ó»¯¡¤ËªÀä(ËÁ)	atLunarOvercomeBase	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13559	²Ê¡¤¶³Ëè¡¤´ó»¯¡¤ËªÀä(Îé)	atLunarOvercomeBase	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13560	²Ê¡¤¶³Ëè¡¤´ó»¯¡¤ËªÀä(Â½)	atLunarOvercomeBase	atDecriticalDamagePowerBase	atLunarAttackPowerBase
13561	²Ê¡¤¶³Ëè¡¤´ó»¯¡¤±­Ñ©(Ò¼)	atLunarOvercomeBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13562	²Ê¡¤¶³Ëè¡¤´ó»¯¡¤±­Ñ©(·¡)	atLunarOvercomeBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13563	²Ê¡¤¶³Ëè¡¤´ó»¯¡¤±­Ñ©(Èþ)	atLunarOvercomeBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13564	²Ê¡¤¶³Ëè¡¤´ó»¯¡¤±­Ñ©(ËÁ)	atLunarOvercomeBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13565	²Ê¡¤¶³Ëè¡¤´ó»¯¡¤±­Ñ©(Îé)	atLunarOvercomeBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13566	²Ê¡¤¶³Ëè¡¤´ó»¯¡¤±­Ñ©(Â½)	atLunarOvercomeBase	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase
13567	²Ê¡¤¸¯ÐÄ¡¤º×¶¥¡¤´©Ê¯(Ò¼)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13568	²Ê¡¤¸¯ÐÄ¡¤º×¶¥¡¤´©Ê¯(·¡)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13569	²Ê¡¤¸¯ÐÄ¡¤º×¶¥¡¤´©Ê¯(Èþ)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13570	²Ê¡¤¸¯ÐÄ¡¤º×¶¥¡¤´©Ê¯(ËÁ)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13571	²Ê¡¤¸¯ÐÄ¡¤º×¶¥¡¤´©Ê¯(Îé)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13572	²Ê¡¤¸¯ÐÄ¡¤º×¶¥¡¤´©Ê¯(Â½)	atPoisonOvercomeBase	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
13573	²Ê¡¤¸¯ÐÄ¡¤´©Ê¯¡¤º×¶¥(Ò¼)	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13574	²Ê¡¤¸¯ÐÄ¡¤´©Ê¯¡¤º×¶¥(·¡)	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13575	²Ê¡¤¸¯ÐÄ¡¤´©Ê¯¡¤º×¶¥(Èþ)	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13576	²Ê¡¤¸¯ÐÄ¡¤´©Ê¯¡¤º×¶¥(ËÁ)	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13577	²Ê¡¤¸¯ÐÄ¡¤´©Ê¯¡¤º×¶¥(Îé)	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13578	²Ê¡¤¸¯ÐÄ¡¤´©Ê¯¡¤º×¶¥(Â½)	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
13579	²Ê¡¤¸¯ÐÄ¡¤´ó»¯¡¤º×¶¥(Ò¼)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13580	²Ê¡¤¸¯ÐÄ¡¤´ó»¯¡¤º×¶¥(·¡)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13581	²Ê¡¤¸¯ÐÄ¡¤´ó»¯¡¤º×¶¥(Èþ)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
13582	²Ê¡¤¸¯ÐÄ¡¤´ó»¯¡¤º×¶¥(ËÁ)	atPoisonOvercomeBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
