ID	Name	AttributeOne	AttributeTwo	AttributeThree
12220	彩·瞬影·大化·斬鐵(肆)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12221	彩·瞬影·大化·斬鐵(伍)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12222	彩·瞬影·大化·斬鐵(陸)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12223	彩·瞬影·大化·銳刃(壹)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12224	彩·瞬影·大化·銳刃(貳)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12225	彩·瞬影·大化·銳刃(三)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12226	彩·瞬影·大化·銳刃(肆)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12227	彩·瞬影·大化·銳刃(伍)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12228	彩·瞬影·大化·銳刃(陸)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12229	彩·瞬影·大化·痛擊(壹)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12230	彩·瞬影·大化·痛擊(貳)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12231	彩·瞬影·大化·痛擊(三)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12232	彩·瞬影·大化·痛擊(肆)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12233	彩·瞬影·大化·痛擊(伍)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12234	彩·瞬影·大化·痛擊(陸)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12235	彩·靈根·銳刃·狂攻(壹)	atSpiritBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12236	彩·靈根·銳刃·狂攻(貳)	atSpiritBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12237	彩·靈根·銳刃·狂攻(三)	atSpiritBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12238	彩·靈根·銳刃·狂攻(肆)	atSpiritBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12239	彩·靈根·銳刃·狂攻(伍)	atSpiritBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12240	彩·靈根·銳刃·狂攻(陸)	atSpiritBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12241	彩·靈根·銳刃·斬鐵(壹)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12242	彩·靈根·銳刃·斬鐵(貳)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12243	彩·靈根·銳刃·斬鐵(三)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12244	彩·靈根·銳刃·斬鐵(肆)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12245	彩·靈根·銳刃·斬鐵(伍)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12246	彩·靈根·銳刃·斬鐵(陸)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12247	彩·靈根·銳刃·痛擊(壹)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12248	彩·靈根·銳刃·痛擊(貳)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12249	彩·靈根·銳刃·痛擊(三)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12250	彩·靈根·銳刃·痛擊(肆)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12251	彩·靈根·銳刃·痛擊(伍)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12252	彩·靈根·銳刃·痛擊(陸)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12253	彩·靈根·斬鐵·狂攻(壹)	atSpiritBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12254	彩·靈根·斬鐵·狂攻(貳)	atSpiritBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12255	彩·靈根·斬鐵·狂攻(三)	atSpiritBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12256	彩·靈根·斬鐵·狂攻(肆)	atSpiritBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12257	彩·靈根·斬鐵·狂攻(伍)	atSpiritBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12258	彩·靈根·斬鐵·狂攻(陸)	atSpiritBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12259	彩·靈根·斬鐵·銳刃(壹)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12260	彩·靈根·斬鐵·銳刃(貳)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12261	彩·靈根·斬鐵·銳刃(三)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12262	彩·靈根·斬鐵·銳刃(肆)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12263	彩·靈根·斬鐵·銳刃(伍)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12264	彩·靈根·斬鐵·銳刃(陸)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12265	彩·靈根·斬鐵·痛擊(壹)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12266	彩·靈根·斬鐵·痛擊(貳)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12267	彩·靈根·斬鐵·痛擊(三)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12268	彩·靈根·斬鐵·痛擊(肆)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12269	彩·靈根·斬鐵·痛擊(伍)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12270	彩·靈根·斬鐵·痛擊(陸)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12271	彩·靈根·痛擊·狂攻(壹)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12272	彩·靈根·痛擊·狂攻(貳)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12273	彩·靈根·痛擊·狂攻(三)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12274	彩·靈根·痛擊·狂攻(肆)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12275	彩·靈根·痛擊·狂攻(伍)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12276	彩·靈根·痛擊·狂攻(陸)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12277	彩·靈根·痛擊·斬鐵(壹)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12278	彩·靈根·痛擊·斬鐵(貳)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12279	彩·靈根·痛擊·斬鐵(三)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12280	彩·靈根·痛擊·斬鐵(肆)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12281	彩·靈根·痛擊·斬鐵(伍)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12282	彩·靈根·痛擊·斬鐵(陸)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12283	彩·靈根·痛擊·銳刃(壹)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12284	彩·靈根·痛擊·銳刃(貳)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12285	彩·靈根·痛擊·銳刃(三)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12286	彩·靈根·痛擊·銳刃(肆)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12287	彩·靈根·痛擊·銳刃(伍)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12288	彩·靈根·痛擊·銳刃(陸)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12289	彩·靈根·大化·狂攻(壹)	atSpiritBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12290	彩·靈根·大化·狂攻(貳)	atSpiritBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12291	彩·靈根·大化·狂攻(三)	atSpiritBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12292	彩·靈根·大化·狂攻(肆)	atSpiritBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12293	彩·靈根·大化·狂攻(伍)	atSpiritBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12294	彩·靈根·大化·狂攻(陸)	atSpiritBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12295	彩·靈根·大化·斬鐵(壹)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12296	彩·靈根·大化·斬鐵(貳)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12297	彩·靈根·大化·斬鐵(三)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12298	彩·靈根·大化·斬鐵(肆)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12299	彩·靈根·大化·斬鐵(伍)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12300	彩·靈根·大化·斬鐵(陸)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12301	彩·靈根·大化·銳刃(壹)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12302	彩·靈根·大化·銳刃(貳)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12303	彩·靈根·大化·銳刃(三)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12304	彩·靈根·大化·銳刃(肆)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12305	彩·靈根·大化·銳刃(伍)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12306	彩·靈根·大化·銳刃(陸)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12307	彩·靈根·大化·痛擊(壹)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12308	彩·靈根·大化·痛擊(貳)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12309	彩·靈根·大化·痛擊(三)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12310	彩·靈根·大化·痛擊(肆)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12311	彩·靈根·大化·痛擊(伍)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12312	彩·靈根·大化·痛擊(陸)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12313	彩·銳刃·斬鐵·狂攻(壹)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12314	彩·銳刃·斬鐵·狂攻(貳)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12315	彩·銳刃·斬鐵·狂攻(三)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12316	彩·銳刃·斬鐵·狂攻(肆)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12317	彩·銳刃·斬鐵·狂攻(伍)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12318	彩·銳刃·斬鐵·狂攻(陸)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12319	彩·銳刃·斬鐵·痛擊(壹)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12320	彩·銳刃·斬鐵·痛擊(貳)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12321	彩·銳刃·斬鐵·痛擊(三)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12322	彩·銳刃·斬鐵·痛擊(肆)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12323	彩·銳刃·斬鐵·痛擊(伍)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12324	彩·銳刃·斬鐵·痛擊(陸)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12325	彩·銳刃·痛擊·狂攻(壹)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12326	彩·銳刃·痛擊·狂攻(貳)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12327	彩·銳刃·痛擊·狂攻(三)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12328	彩·銳刃·痛擊·狂攻(肆)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12329	彩·銳刃·痛擊·狂攻(伍)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12330	彩·銳刃·痛擊·狂攻(陸)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12331	彩·銳刃·痛擊·斬鐵(壹)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12332	彩·銳刃·痛擊·斬鐵(貳)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12333	彩·銳刃·痛擊·斬鐵(三)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12334	彩·銳刃·痛擊·斬鐵(肆)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12335	彩·銳刃·痛擊·斬鐵(伍)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12336	彩·銳刃·痛擊·斬鐵(陸)	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12337	彩·銳刃·大化·狂攻(壹)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12338	彩·銳刃·大化·狂攻(貳)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12339	彩·銳刃·大化·狂攻(三)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12340	彩·銳刃·大化·狂攻(肆)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12341	彩·銳刃·大化·狂攻(伍)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12342	彩·銳刃·大化·狂攻(陸)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12343	彩·銳刃·大化·斬鐵(壹)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12344	彩·銳刃·大化·斬鐵(貳)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12345	彩·銳刃·大化·斬鐵(三)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12346	彩·銳刃·大化·斬鐵(肆)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12347	彩·銳刃·大化·斬鐵(伍)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12348	彩·銳刃·大化·斬鐵(陸)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12349	彩·銳刃·大化·痛擊(壹)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12350	彩·銳刃·大化·痛擊(貳)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12351	彩·銳刃·大化·痛擊(三)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12352	彩·銳刃·大化·痛擊(肆)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12353	彩·銳刃·大化·痛擊(伍)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12354	彩·銳刃·大化·痛擊(陸)	atPhysicsAttackPowerBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12355	彩·斬鐵·銳刃·狂攻(壹)	atPhysicsOvercomeBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12356	彩·斬鐵·銳刃·狂攻(貳)	atPhysicsOvercomeBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12357	彩·斬鐵·銳刃·狂攻(三)	atPhysicsOvercomeBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12358	彩·斬鐵·銳刃·狂攻(肆)	atPhysicsOvercomeBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12359	彩·斬鐵·銳刃·狂攻(伍)	atPhysicsOvercomeBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12360	彩·斬鐵·銳刃·狂攻(陸)	atPhysicsOvercomeBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12361	彩·斬鐵·銳刃·痛擊(壹)	atPhysicsOvercomeBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12362	彩·斬鐵·銳刃·痛擊(貳)	atPhysicsOvercomeBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12363	彩·斬鐵·銳刃·痛擊(三)	atPhysicsOvercomeBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12364	彩·斬鐵·銳刃·痛擊(肆)	atPhysicsOvercomeBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12365	彩·斬鐵·銳刃·痛擊(伍)	atPhysicsOvercomeBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12366	彩·斬鐵·銳刃·痛擊(陸)	atPhysicsOvercomeBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12367	彩·斬鐵·痛擊·狂攻(壹)	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12368	彩·斬鐵·痛擊·狂攻(貳)	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12369	彩·斬鐵·痛擊·狂攻(三)	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12370	彩·斬鐵·痛擊·狂攻(肆)	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12371	彩·斬鐵·痛擊·狂攻(伍)	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12372	彩·斬鐵·痛擊·狂攻(陸)	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12373	彩·斬鐵·痛擊·銳刃(壹)	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12374	彩·斬鐵·痛擊·銳刃(貳)	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12375	彩·斬鐵·痛擊·銳刃(三)	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12376	彩·斬鐵·痛擊·銳刃(肆)	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12377	彩·斬鐵·痛擊·銳刃(伍)	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12378	彩·斬鐵·痛擊·銳刃(陸)	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12379	彩·斬鐵·大化·狂攻(壹)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12380	彩·斬鐵·大化·狂攻(貳)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12381	彩·斬鐵·大化·狂攻(三)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12382	彩·斬鐵·大化·狂攻(肆)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12383	彩·斬鐵·大化·狂攻(伍)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12384	彩·斬鐵·大化·狂攻(陸)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12385	彩·斬鐵·大化·銳刃(壹)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12386	彩·斬鐵·大化·銳刃(貳)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12387	彩·斬鐵·大化·銳刃(三)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12388	彩·斬鐵·大化·銳刃(肆)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12389	彩·斬鐵·大化·銳刃(伍)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12390	彩·斬鐵·大化·銳刃(陸)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12391	彩·斬鐵·大化·痛擊(壹)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12392	彩·斬鐵·大化·痛擊(貳)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12393	彩·斬鐵·大化·痛擊(三)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12394	彩·斬鐵·大化·痛擊(肆)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12395	彩·斬鐵·大化·痛擊(伍)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12396	彩·斬鐵·大化·痛擊(陸)	atPhysicsOvercomeBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12397	彩·見切·銳刃·狂攻(壹)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12398	彩·見切·銳刃·狂攻(貳)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12399	彩·見切·銳刃·狂攻(三)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12400	彩·見切·銳刃·狂攻(肆)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12401	彩·見切·銳刃·狂攻(伍)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12402	彩·見切·銳刃·狂攻(陸)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12403	彩·見切·銳刃·斬鐵(壹)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12404	彩·見切·銳刃·斬鐵(貳)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12405	彩·見切·銳刃·斬鐵(三)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12406	彩·見切·銳刃·斬鐵(肆)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12407	彩·見切·銳刃·斬鐵(伍)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12408	彩·見切·銳刃·斬鐵(陸)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12409	彩·見切·銳刃·痛擊(壹)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12410	彩·見切·銳刃·痛擊(貳)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12411	彩·見切·銳刃·痛擊(三)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12412	彩·見切·銳刃·痛擊(肆)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12413	彩·見切·銳刃·痛擊(伍)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12414	彩·見切·銳刃·痛擊(陸)	atPhysicsCriticalStrike	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
